region,fluseas,hemi,country,date,sentin,cases,wk,mon,yr
AMR,YR,NH,Nicaragua,2016-08-14,NOTDEFINED,21,33,8,2016
AMR,YR,NH,Nicaragua,2016-08-21,NOTDEFINED,22,34,8,2016
AMR,YR,NH,Nicaragua,2016-08-28,NOTDEFINED,33,35,8,2016
AMR,YR,NH,Nicaragua,2016-09-04,NOTDEFINED,23,36,9,2016
AMR,YR,NH,Nicaragua,2016-09-11,NOTDEFINED,24,37,9,2016
AMR,YR,NH,Nicaragua,2016-09-18,NOTDEFINED,34,38,9,2016
AMR,YR,NH,Nicaragua,2016-09-25,NOTDEFINED,27,39,9,2016
AMR,YR,NH,Nicaragua,2016-10-02,NOTDEFINED,29,40,10,2016
AMR,YR,NH,Nicaragua,2016-10-09,NOTDEFINED,25,41,10,2016
AMR,YR,NH,Nicaragua,2016-10-16,NOTDEFINED,28,42,10,2016
AMR,YR,NH,Nicaragua,2016-10-23,NOTDEFINED,17,43,10,2016
AMR,YR,NH,Nicaragua,2016-10-30,NOTDEFINED,13,44,10,2016
AMR,YR,NH,Nicaragua,2016-11-06,NOTDEFINED,8,45,11,2016
AMR,YR,NH,Nicaragua,2016-11-13,NOTDEFINED,4,46,11,2016
AMR,YR,NH,Nicaragua,2016-11-20,NOTDEFINED,3,47,11,2016
AMR,YR,NH,Nicaragua,2016-11-27,NOTDEFINED,3,48,11,2016
AMR,YR,NH,Nicaragua,2016-12-04,NOTDEFINED,1,49,12,2016
AMR,YR,NH,Nicaragua,2016-12-11,NOTDEFINED,3,50,12,2016
AMR,YR,NH,Nicaragua,2016-12-25,NOTDEFINED,1,52,12,2016
AMR,YR,NH,Nicaragua,2017-01-01,NOTDEFINED,2,1,1,2017
AMR,YR,NH,Nicaragua,2017-07-23,NOTDEFINED,2,30,7,2017
AMR,YR,NH,Nicaragua,2017-07-30,NOTDEFINED,3,31,7,2017
AMR,YR,NH,Nicaragua,2017-08-06,NOTDEFINED,1,32,8,2017
AMR,YR,NH,Nicaragua,2017-08-13,NOTDEFINED,1,33,8,2017
AMR,YR,NH,Nicaragua,2017-08-20,NOTDEFINED,1,34,8,2017
AMR,YR,NH,Nicaragua,2017-08-27,NOTDEFINED,3,35,8,2017
AMR,YR,NH,Nicaragua,2017-09-03,NOTDEFINED,5,36,9,2017
AMR,YR,NH,Nicaragua,2017-09-10,NOTDEFINED,4,37,9,2017
AMR,YR,NH,Nicaragua,2017-09-17,NOTDEFINED,14,38,9,2017
AMR,YR,NH,Nicaragua,2017-09-24,NOTDEFINED,13,39,9,2017
AMR,YR,NH,Nicaragua,2017-10-01,NOTDEFINED,18,40,10,2017
AMR,YR,NH,Nicaragua,2017-10-08,NOTDEFINED,29,41,10,2017
AMR,YR,NH,Nicaragua,2017-10-15,NOTDEFINED,31,42,10,2017
AMR,YR,NH,Nicaragua,2017-10-22,NOTDEFINED,52,43,10,2017
AMR,YR,NH,Nicaragua,2017-10-29,NOTDEFINED,31,44,10,2017
AMR,YR,NH,Nicaragua,2017-11-05,NOTDEFINED,58,45,11,2017
AMR,YR,NH,Nicaragua,2017-11-12,NOTDEFINED,49,46,11,2017
AMR,YR,NH,Nicaragua,2017-11-19,NOTDEFINED,45,47,11,2017
AMR,YR,NH,Nicaragua,2017-11-26,NOTDEFINED,34,48,11,2017
AMR,YR,NH,Nicaragua,2017-12-03,NOTDEFINED,14,49,12,2017
AMR,YR,NH,Nicaragua,2017-12-10,NOTDEFINED,17,50,12,2017
AMR,YR,NH,Nicaragua,2017-12-17,NOTDEFINED,9,51,12,2017
AMR,YR,NH,Nicaragua,2017-12-24,NOTDEFINED,2,52,12,2017
AMR,YR,NH,Nicaragua,2018-01-28,NOTDEFINED,2,4,1,2018
AMR,YR,NH,Nicaragua,2018-02-04,NOTDEFINED,1,5,2,2018
AMR,YR,NH,Nicaragua,2018-06-03,NOTDEFINED,1,22,6,2018
AMR,YR,NH,Nicaragua,2018-08-12,NOTDEFINED,7,32,8,2018
AMR,YR,NH,Nicaragua,2018-08-19,NOTDEFINED,4,33,8,2018
AMR,YR,NH,Nicaragua,2018-08-26,NOTDEFINED,6,34,8,2018
AMR,YR,NH,Nicaragua,2018-09-02,NOTDEFINED,6,35,9,2018
AMR,YR,NH,Nicaragua,2018-09-09,NOTDEFINED,4,36,9,2018
AMR,YR,NH,Nicaragua,2018-09-16,NOTDEFINED,13,37,9,2018
AMR,YR,NH,Nicaragua,2018-09-23,NOTDEFINED,31,38,9,2018
AMR,YR,NH,Nicaragua,2018-09-30,NOTDEFINED,32,39,9,2018
AMR,YR,NH,Nicaragua,2018-10-07,NOTDEFINED,58,40,10,2018
AMR,YR,NH,Nicaragua,2018-10-14,NOTDEFINED,56,41,10,2018
AMR,YR,NH,Nicaragua,2018-10-21,NOTDEFINED,38,42,10,2018
AMR,YR,NH,Nicaragua,2018-10-28,NOTDEFINED,36,43,10,2018
AMR,YR,NH,Nicaragua,2018-11-04,NOTDEFINED,35,44,11,2018
AMR,YR,NH,Nicaragua,2018-11-11,NOTDEFINED,21,45,11,2018
AMR,YR,NH,Nicaragua,2018-11-18,NOTDEFINED,39,46,11,2018
AMR,YR,NH,Nicaragua,2018-11-25,NOTDEFINED,47,47,11,2018
AMR,YR,NH,Nicaragua,2018-12-02,NOTDEFINED,11,48,12,2018
AMR,YR,NH,Nicaragua,2018-12-09,NOTDEFINED,12,49,12,2018
AMR,YR,NH,Nicaragua,2018-12-16,NOTDEFINED,12,50,12,2018
AMR,YR,NH,Nicaragua,2018-12-23,NOTDEFINED,2,51,12,2018
AMR,YR,NH,Nicaragua,2018-12-30,NOTDEFINED,2,52,12,2018
AMR,YR,NH,Nicaragua,2019-01-13,NOTDEFINED,1,2,1,2019
AMR,YR,NH,Nicaragua,2019-03-03,NOTDEFINED,1,9,3,2019
AMR,YR,NH,Nicaragua,2019-03-17,NOTDEFINED,1,11,3,2019
AMR,YR,NH,Nicaragua,2019-09-15,NOTDEFINED,1,37,9,2019
AMR,YR,NH,Nicaragua,2019-10-06,NOTDEFINED,2,40,10,2019
AMR,YR,NH,Nicaragua,2019-10-13,NOTDEFINED,2,41,10,2019
AMR,YR,NH,Nicaragua,2019-10-20,NOTDEFINED,4,42,10,2019
AMR,YR,NH,Nicaragua,2019-11-03,NOTDEFINED,1,44,11,2019
AMR,YR,NH,Nicaragua,2019-11-10,NOTDEFINED,1,45,11,2019
AMR,YR,NH,Nicaragua,2019-11-24,NOTDEFINED,1,47,11,2019
AMR,YR,NH,Nicaragua,2019-12-15,NOTDEFINED,1,50,12,2019
AMR,YR,NH,Nicaragua,2020-01-12,SENTINEL,1,2,1,2020
AMR,YR,NH,Nicaragua,2020-01-19,SENTINEL,1,3,1,2020
AMR,YR,NH,Nicaragua,2020-01-26,SENTINEL,2,4,1,2020
AMR,YR,NH,Nicaragua,2020-02-02,SENTINEL,1,5,2,2020
AMR,YR,NH,Nicaragua,2020-02-09,SENTINEL,2,6,2,2020
AMR,YR,NH,Nicaragua,2020-02-16,SENTINEL,1,7,2,2020
AMR,YR,NH,Nicaragua,2020-02-23,SENTINEL,2,8,2,2020
AMR,YR,NH,Nicaragua,2020-03-01,SENTINEL,2,9,3,2020
AMR,YR,NH,Nicaragua,2020-06-14,SENTINEL,1,24,6,2020
AMR,YR,NH,Nicaragua,2020-06-21,SENTINEL,1,25,6,2020
AMR,YR,NH,Nicaragua,2020-07-05,SENTINEL,1,27,7,2020
AMR,YR,NH,Nicaragua,2020-07-12,SENTINEL,2,28,7,2020
AMR,YR,NH,Nicaragua,2020-08-16,SENTINEL,2,33,8,2020
AMR,YR,NH,Nicaragua,2020-08-23,SENTINEL,2,34,8,2020
AMR,YR,NH,Nicaragua,2020-08-30,SENTINEL,3,35,8,2020
AMR,YR,NH,Nicaragua,2020-09-27,SENTINEL,2,39,9,2020
AMR,YR,NH,Nicaragua,2020-10-04,SENTINEL,2,40,10,2020
AMR,YR,NH,Nicaragua,2020-10-25,SENTINEL,4,43,10,2020
AMR,YR,NH,Nicaragua,2020-11-01,SENTINEL,12,44,11,2020
AMR,YR,NH,Nicaragua,2020-11-08,SENTINEL,33,45,11,2020
AMR,YR,NH,Nicaragua,2020-11-15,SENTINEL,29,46,11,2020
AMR,YR,NH,Nicaragua,2020-11-22,SENTINEL,13,47,11,2020
AMR,YR,NH,Nicaragua,2020-11-29,SENTINEL,11,48,11,2020
AMR,YR,NH,Nicaragua,2020-12-06,SENTINEL,2,49,12,2020
AMR,YR,NH,Nicaragua,2020-12-13,SENTINEL,1,50,12,2020
AMR,YR,NH,Nicaragua,2020-12-20,SENTINEL,1,51,12,2020
AMR,YR,NH,Nicaragua,2021-01-03,SENTINEL,1,1,1,2021
AMR,YR,NH,Nicaragua,2021-05-30,SENTINEL,1,22,5,2021
AMR,YR,NH,Nicaragua,2021-06-06,SENTINEL,1,23,6,2021
AMR,YR,NH,Nicaragua,2021-07-04,SENTINEL,1,27,7,2021
AMR,YR,NH,Nicaragua,2021-08-29,SENTINEL,1,35,8,2021
AMR,YR,NH,Nicaragua,2021-09-12,SENTINEL,2,37,9,2021
AMR,YR,NH,Nicaragua,2021-10-03,SENTINEL,1,40,10,2021
AMR,YR,NH,Nicaragua,2021-10-17,SENTINEL,1,42,10,2021
AMR,YR,NH,Nicaragua,2021-11-14,SENTINEL,1,46,11,2021
AMR,YR,NH,Nicaragua,2021-11-28,SENTINEL,1,48,11,2021
AMR,YR,NH,Nicaragua,2022-01-02,NONSENTINEL,0,1,1,2022
AMR,YR,NH,Nicaragua,2022-01-02,SENTINEL,1,1,1,2022
AMR,YR,NH,Nicaragua,2022-01-09,SENTINEL,0,2,1,2022
AMR,YR,NH,Nicaragua,2022-01-09,NONSENTINEL,0,2,1,2022
AMR,YR,NH,Nicaragua,2022-01-16,NONSENTINEL,0,3,1,2022
AMR,YR,NH,Nicaragua,2022-01-16,SENTINEL,0,3,1,2022
AMR,YR,NH,Nicaragua,2022-01-23,NONSENTINEL,0,4,1,2022
AMR,YR,NH,Nicaragua,2022-01-23,SENTINEL,0,4,1,2022
AMR,YR,NH,Nicaragua,2022-01-30,SENTINEL,0,5,1,2022
AMR,YR,NH,Nicaragua,2022-01-30,NONSENTINEL,0,5,1,2022
AMR,YR,NH,Nicaragua,2022-02-06,NONSENTINEL,0,6,2,2022
AMR,YR,NH,Nicaragua,2022-02-06,SENTINEL,0,6,2,2022
AMR,YR,NH,Nicaragua,2022-02-13,SENTINEL,1,7,2,2022
AMR,YR,NH,Nicaragua,2022-02-13,NONSENTINEL,0,7,2,2022
AMR,YR,NH,Nicaragua,2022-02-20,NONSENTINEL,0,8,2,2022
AMR,YR,NH,Nicaragua,2022-02-20,SENTINEL,0,8,2,2022
AMR,YR,NH,Nicaragua,2022-02-27,NONSENTINEL,0,9,2,2022
AMR,YR,NH,Nicaragua,2022-02-27,SENTINEL,0,9,2,2022
AMR,YR,NH,Nicaragua,2022-03-06,SENTINEL,0,10,3,2022
AMR,YR,NH,Nicaragua,2022-03-06,NONSENTINEL,0,10,3,2022
AMR,YR,NH,Nicaragua,2022-03-13,NONSENTINEL,0,11,3,2022
AMR,YR,NH,Nicaragua,2022-03-13,SENTINEL,0,11,3,2022
AMR,YR,NH,Nicaragua,2022-03-20,NONSENTINEL,0,12,3,2022
AMR,YR,NH,Nicaragua,2022-03-20,SENTINEL,0,12,3,2022
AMR,YR,NH,Nicaragua,2022-03-27,SENTINEL,0,13,3,2022
AMR,YR,NH,Nicaragua,2022-03-27,NONSENTINEL,0,13,3,2022
AMR,YR,NH,Nicaragua,2022-04-03,SENTINEL,0,14,4,2022
AMR,YR,NH,Nicaragua,2022-04-03,NONSENTINEL,0,14,4,2022
AMR,YR,NH,Nicaragua,2022-04-10,SENTINEL,0,15,4,2022
AMR,YR,NH,Nicaragua,2022-04-10,NONSENTINEL,0,15,4,2022
AMR,YR,NH,Nicaragua,2022-04-17,NONSENTINEL,0,16,4,2022
AMR,YR,NH,Nicaragua,2022-04-17,SENTINEL,0,16,4,2022
AMR,YR,NH,Nicaragua,2022-04-24,SENTINEL,0,17,4,2022
AMR,YR,NH,Nicaragua,2022-04-24,NONSENTINEL,0,17,4,2022
AMR,YR,NH,Nicaragua,2022-05-01,SENTINEL,1,18,5,2022
AMR,YR,NH,Nicaragua,2022-05-01,NONSENTINEL,0,18,5,2022
AMR,YR,NH,Nicaragua,2022-05-08,NONSENTINEL,0,19,5,2022
AMR,YR,NH,Nicaragua,2022-05-08,SENTINEL,0,19,5,2022
AMR,YR,NH,Nicaragua,2022-05-15,SENTINEL,0,20,5,2022
AMR,YR,NH,Nicaragua,2022-05-15,NONSENTINEL,0,20,5,2022
AMR,YR,NH,Nicaragua,2022-05-22,SENTINEL,5,21,5,2022
